episode,source_id,delivered,hops,total_reward,epsilon
3725,37,True,6,1.080396,0.010000
3726,40,True,5,1.128935,0.010000
3727,11,True,2,1.020729,0.010000
3728,25,True,3,1.084093,0.010000
3729,9,True,3,1.123711,0.010000
3730,21,True,4,1.117678,0.010000
3731,3,True,5,1.154076,0.010000
3732,36,True,1,1.028687,0.010000
3733,47,True,4,1.126014,0.010000
3734,27,True,6,1.150846,0.010000
3735,21,True,4,1.117678,0.010000
3736,43,True,6,1.124780,0.010000
3737,10,True,3,1.063850,0.010000
3738,5,True,4,1.094506,0.010000
3739,27,True,6,1.150846,0.010000
3740,5,True,4,1.094506,0.010000
3741,39,True,4,1.100679,0.010000
3742,4,True,5,1.178257,0.010000
3743,16,True,3,1.071668,0.010000
3744,6,True,4,1.096971,0.010000
3745,47,True,4,1.126014,0.010000
3746,22,True,5,1.131678,0.010000
3747,40,True,5,1.128935,0.010000
3748,14,True,2,1.067718,0.010000
3749,13,True,5,1.100894,0.010000
3750,30,True,6,1.070211,0.010000
3751,48,True,3,1.109004,0.010000
3752,27,True,6,1.150846,0.010000
3753,28,True,4,1.113333,0.010000
3754,33,True,4,1.092254,0.010000
3755,38,True,4,1.105579,0.010000
3756,40,True,5,1.128935,0.010000
3757,10,True,3,1.063850,0.010000
3758,20,True,1,1.045076,0.010000
3759,32,True,2,1.055840,0.010000
3760,5,True,4,1.094506,0.010000
3761,25,True,3,1.084093,0.010000
3762,49,True,4,1.098777,0.010000
3763,43,True,6,1.124780,0.010000
3764,15,True,3,1.053862,0.010000
3765,25,True,3,1.084093,0.010000
3766,42,True,3,1.046514,0.010000
3767,6,True,4,1.096971,0.010000
3768,8,True,5,1.029549,0.010000
3769,27,True,6,1.150846,0.010000
3770,15,True,3,1.053862,0.010000
3771,24,True,6,1.032766,0.010000
3772,48,True,3,1.109004,0.010000
3773,48,True,3,1.109004,0.010000
3774,41,True,6,1.147114,0.010000
3775,9,True,3,1.123711,0.010000
3776,14,True,2,1.067718,0.010000
3777,16,True,3,1.071668,0.010000
3778,25,True,4,1.090894,0.010000
3779,14,True,2,1.067718,0.010000
3780,26,True,3,1.073613,0.010000
3781,20,True,1,1.045076,0.010000
3782,14,True,2,1.067718,0.010000
3783,14,True,2,1.067718,0.010000
3784,46,True,6,1.225643,0.010000
3785,35,True,5,1.106081,0.010000
3786,42,True,3,1.046514,0.010000
3787,33,True,4,1.092254,0.010000
3788,25,True,3,1.084093,0.010000
3789,42,True,3,1.046514,0.010000
3790,22,True,5,1.131678,0.010000
3791,15,True,3,1.053862,0.010000
3792,43,True,6,1.124780,0.010000
3793,4,True,5,1.178257,0.010000
3794,22,True,5,1.131678,0.010000
3795,1,True,4,1.096368,0.010000
3796,37,True,6,1.080396,0.010000
3797,7,True,4,0.998982,0.010000
3798,38,True,4,1.105579,0.010000
3799,26,True,3,1.073613,0.010000
3800,2,True,5,1.073814,0.010000
3801,14,True,2,1.067718,0.010000
3802,25,True,3,1.084093,0.010000
3803,2,True,5,1.073814,0.010000
3804,9,True,3,1.066940,0.010000
3805,36,True,1,1.028687,0.010000
3806,5,True,4,1.094506,0.010000
3807,13,True,9,0.945869,0.010000
3808,38,True,4,1.105579,0.010000
3809,5,True,4,1.094506,0.010000
3810,48,True,3,1.109004,0.010000
3811,11,True,2,1.020729,0.010000
3812,28,True,4,1.113333,0.010000
3813,34,True,6,1.059866,0.010000
3814,38,True,4,1.105579,0.010000
3815,41,True,6,1.147114,0.010000
3816,37,True,6,1.080396,0.010000
3817,23,True,3,1.084862,0.010000
3818,39,True,4,1.100679,0.010000
3819,21,True,4,1.117678,0.010000
3820,44,True,4,1.095060,0.010000
3821,5,True,4,1.094506,0.010000
3822,19,True,7,1.107314,0.010000
3823,16,True,3,1.071668,0.010000
3824,36,True,1,1.028687,0.010000
3825,15,True,3,1.053862,0.010000
3826,22,True,5,1.131678,0.010000
3827,4,True,5,1.178257,0.010000
3828,14,True,2,1.067718,0.010000
3829,8,True,5,1.029549,0.010000
3830,5,True,4,1.094506,0.010000
3831,45,True,5,1.153215,0.010000
3832,44,True,4,1.095060,0.010000
3833,46,True,6,1.225643,0.010000
3834,5,True,4,1.094506,0.010000
3835,43,True,6,1.124780,0.010000
3836,49,True,4,1.098777,0.010000
3837,14,True,2,1.067718,0.010000
3838,9,True,3,1.123711,0.010000
3839,47,True,4,1.126014,0.010000
3840,44,True,4,1.095060,0.010000
3841,38,True,4,1.105579,0.010000
3842,14,True,2,1.067718,0.010000
3843,31,True,4,1.069905,0.010000
3844,8,True,5,1.029549,0.010000
3845,49,True,4,1.098777,0.010000
3846,33,True,4,1.092254,0.010000
3847,6,True,4,1.096971,0.010000
3848,33,True,4,1.092254,0.010000
3849,38,True,4,1.105579,0.010000
3850,13,True,5,1.100894,0.010000
3851,20,True,1,1.045076,0.010000
3852,44,True,4,1.095060,0.010000
3853,26,True,3,1.073613,0.010000
3854,2,True,5,1.073814,0.010000
3855,16,True,3,1.071668,0.010000
3856,43,True,6,1.124780,0.010000
3857,4,True,5,1.178257,0.010000
3858,21,True,4,1.117678,0.010000
3859,5,True,4,1.094506,0.010000
3860,48,True,3,1.109004,0.010000
3861,27,True,6,1.150846,0.010000
3862,5,True,4,1.094506,0.010000
3863,15,True,3,1.053862,0.010000
3864,44,True,4,1.095060,0.010000
3865,30,True,6,1.070211,0.010000
3866,23,True,3,1.084862,0.010000
3867,35,True,5,1.106081,0.010000
3868,11,True,2,1.020729,0.010000
3869,11,True,8,0.837040,0.010000
3870,11,True,2,1.020729,0.010000
3871,31,True,4,1.069905,0.010000
3872,45,True,5,1.153215,0.010000
3873,19,True,7,1.107314,0.010000
3874,34,True,6,1.059866,0.010000
3875,49,True,4,1.098777,0.010000
3876,14,True,2,1.067718,0.010000
3877,31,True,4,1.069905,0.010000
3878,17,True,2,1.070467,0.010000
3879,23,True,3,1.084862,0.010000
3880,49,True,4,1.098777,0.010000
3881,26,True,3,1.073613,0.010000
3882,1,True,4,1.096368,0.010000
3883,35,True,6,1.063481,0.010000
3884,24,True,6,1.032766,0.010000
3885,30,True,6,1.070211,0.010000
3886,1,True,4,1.096368,0.010000
3887,13,True,5,1.100894,0.010000
3888,47,True,4,1.126014,0.010000
3889,18,True,5,1.050794,0.010000
3890,22,True,5,1.131678,0.010000
3891,14,True,2,1.067718,0.010000
3892,4,True,5,1.178257,0.010000
3893,14,True,2,1.067718,0.010000
3894,43,True,6,1.124780,0.010000
3895,8,True,5,1.029549,0.010000
3896,45,True,5,1.153215,0.010000
3897,42,True,3,1.046514,0.010000
3898,7,True,4,0.998982,0.010000
3899,4,True,5,1.178257,0.010000
3900,32,True,2,1.055840,0.010000
3901,17,True,2,1.070467,0.010000
3902,1,True,4,1.019990,0.010000
3903,4,True,5,1.178257,0.010000
3904,12,True,3,1.071419,0.010000
3905,48,True,3,1.109004,0.010000
3906,8,True,5,1.029549,0.010000
3907,33,True,4,1.092254,0.010000
3908,45,True,5,1.153215,0.010000
3909,1,True,4,1.096368,0.010000
3910,23,True,3,1.084862,0.010000
3911,27,True,6,1.150846,0.010000
3912,14,True,4,1.063675,0.010000
3913,45,True,5,1.153215,0.010000
3914,3,True,5,1.154076,0.010000
3915,18,True,5,1.050794,0.010000
3916,44,True,4,1.095060,0.010000
3917,26,True,3,1.073613,0.010000
3918,10,True,3,1.063850,0.010000
3919,26,True,3,1.073613,0.010000
3920,18,True,5,1.050794,0.010000
3921,5,True,4,1.094506,0.010000
3922,15,True,3,1.053862,0.010000
3923,19,True,10,1.012322,0.010000
3924,50,True,4,1.127226,0.010000
3925,21,True,4,1.117678,0.010000
3926,31,True,4,1.069905,0.010000
3927,38,True,4,1.105579,0.010000
3928,22,True,5,1.131678,0.010000
3929,26,True,3,1.073613,0.010000
3930,50,True,4,1.127226,0.010000
3931,3,True,5,1.154076,0.010000
3932,3,True,5,1.154076,0.010000
3933,49,True,5,0.891508,0.010000
3934,35,True,5,1.106081,0.010000
3935,45,True,5,1.153215,0.010000
3936,50,True,4,1.127226,0.010000
3937,41,True,6,1.147114,0.010000
3938,26,True,3,1.073613,0.010000
3939,38,False,7,-1.161982,0.010000
3940,32,True,2,1.055840,0.010000
3941,23,True,3,1.084862,0.010000
3942,4,True,5,1.178257,0.010000
3943,13,True,5,1.100894,0.010000
3944,12,True,3,1.071419,0.010000
3945,32,True,2,1.055840,0.010000
3946,45,True,5,1.153215,0.010000
3947,10,True,3,1.063850,0.010000
3948,38,True,4,1.105579,0.010000
3949,10,True,3,1.063850,0.010000
3950,6,True,4,1.096971,0.010000
3951,22,True,5,1.131678,0.010000
3952,32,True,2,1.055840,0.010000
3953,24,True,6,1.032766,0.010000
3954,45,True,5,1.153215,0.010000
3955,43,True,6,1.124780,0.010000
3956,6,True,4,1.096971,0.010000
3957,26,True,3,1.073613,0.010000
3958,40,True,5,1.128935,0.010000
3959,9,True,3,1.123711,0.010000
3960,30,True,6,1.070211,0.010000
3961,34,True,6,1.059866,0.010000
3962,12,True,3,1.071419,0.010000
3963,24,True,6,1.032766,0.010000
3964,9,True,3,1.123711,0.010000
3965,27,True,6,1.150846,0.010000
3966,48,True,3,1.109004,0.010000
3967,50,True,4,1.127226,0.010000
3968,15,True,3,1.053862,0.010000
3969,30,True,6,1.070211,0.010000
3970,44,True,4,1.095060,0.010000
3971,2,True,5,1.073814,0.010000
3972,6,True,4,1.096971,0.010000
3973,29,True,5,1.049121,0.010000
3974,12,True,3,1.071419,0.010000
3975,28,True,4,1.113333,0.010000
3976,38,True,4,1.105579,0.010000
3977,21,True,4,1.117678,0.010000
3978,47,True,4,1.126014,0.010000
3979,43,True,7,0.984965,0.010000
3980,6,True,4,1.096971,0.010000
3981,39,True,4,1.100679,0.010000
3982,24,True,6,1.032766,0.010000
3983,21,True,4,1.117678,0.010000
3984,48,True,3,1.109004,0.010000
3985,30,True,6,1.070211,0.010000
3986,7,True,4,0.998982,0.010000
3987,38,True,4,1.105579,0.010000
3988,13,True,5,1.100894,0.010000
3989,48,True,3,1.109004,0.010000
3990,49,True,4,1.098777,0.010000
3991,11,True,2,1.020729,0.010000
3992,38,True,4,1.105579,0.010000
3993,31,True,4,1.069905,0.010000
3994,31,True,4,0.917851,0.010000
3995,26,True,3,1.073613,0.010000
3996,5,True,4,1.094506,0.010000
3997,34,True,6,1.059866,0.010000
3998,24,True,6,1.032766,0.010000
3999,16,True,3,1.071668,0.010000
4000,7,True,4,0.998982,0.010000
4001,48,True,3,1.109004,0.010000
4002,44,True,4,1.095060,0.010000
4003,47,True,4,1.126014,0.010000
4004,49,True,4,1.098777,0.010000
4005,32,True,2,1.055840,0.010000
4006,6,True,4,1.096971,0.010000
4007,25,True,3,1.084093,0.010000
4008,29,True,6,1.079719,0.010000
4009,23,True,3,1.084862,0.010000
4010,16,True,3,1.071668,0.010000
4011,1,True,4,1.096368,0.010000
4012,11,True,2,1.020729,0.010000
4013,29,True,6,1.079719,0.010000
4014,14,True,2,1.067718,0.010000
4015,33,True,4,1.092254,0.010000
4016,17,True,2,1.070467,0.010000
4017,16,True,3,1.071668,0.010000
4018,31,True,4,1.069905,0.010000
4019,24,True,6,1.032766,0.010000
4020,39,True,4,1.100679,0.010000
4021,29,True,6,1.079719,0.010000
4022,43,True,6,1.124780,0.010000
4023,24,True,6,1.032766,0.010000
4024,39,True,4,1.100679,0.010000
4025,50,True,4,1.127226,0.010000
4026,30,True,6,1.070211,0.010000
4027,49,True,4,1.098777,0.010000
4028,11,True,2,1.020729,0.010000
4029,29,True,6,1.079719,0.010000
4030,40,True,5,1.128935,0.010000
4031,11,True,2,1.020729,0.010000
4032,43,True,9,0.879911,0.010000
4033,48,True,3,1.109004,0.010000
4034,39,True,4,1.100679,0.010000
4035,36,True,1,1.028687,0.010000
4036,12,True,3,1.071419,0.010000
4037,20,True,1,1.045076,0.010000
4038,7,True,4,0.998982,0.010000
4039,34,True,6,1.059866,0.010000
4040,28,True,4,1.113333,0.010000
4041,37,True,6,1.080396,0.010000
4042,19,True,7,1.107314,0.010000
4043,41,True,6,1.147114,0.010000
4044,26,True,3,1.073613,0.010000
4045,41,True,6,1.147114,0.010000
4046,22,True,5,1.131678,0.010000
4047,20,True,1,1.045076,0.010000
4048,40,True,5,1.128935,0.010000
4049,26,True,3,1.073613,0.010000
4050,32,True,2,1.055840,0.010000
4051,49,True,4,1.098777,0.010000
4052,50,True,4,1.127226,0.010000
4053,32,True,2,1.055840,0.010000
4054,44,True,4,1.095060,0.010000
4055,1,True,4,1.096368,0.010000
4056,15,True,3,1.053862,0.010000
4057,24,True,6,1.032766,0.010000
4058,15,True,3,1.053862,0.010000
4059,49,True,4,1.098777,0.010000
4060,41,True,6,1.147114,0.010000
4061,12,True,3,1.071419,0.010000
4062,22,True,5,1.131678,0.010000
4063,39,True,4,1.100679,0.010000
4064,15,True,3,1.053862,0.010000
4065,28,True,4,1.113333,0.010000
4066,20,True,1,1.045076,0.010000
4067,43,True,9,1.029788,0.010000
4068,6,True,4,1.096971,0.010000
4069,8,True,5,1.029549,0.010000
4070,50,True,4,1.127226,0.010000
4071,42,True,3,1.046514,0.010000
4072,10,True,3,1.063850,0.010000
4073,32,True,2,1.055840,0.010000
4074,10,True,3,1.063850,0.010000
4075,9,True,3,1.123711,0.010000
4076,33,True,4,1.092254,0.010000
4077,49,True,4,1.098777,0.010000
4078,27,True,6,1.150846,0.010000
4079,29,True,6,1.079719,0.010000
4080,22,True,5,1.131678,0.010000
4081,26,True,3,1.073613,0.010000
4082,8,True,5,1.029549,0.010000
4083,37,True,6,1.080396,0.010000
4084,33,True,4,1.092254,0.010000
4085,27,True,6,1.150846,0.010000
4086,28,True,4,1.113333,0.010000
4087,34,True,6,1.059866,0.010000
4088,42,True,3,1.046514,0.010000
4089,35,True,5,1.106081,0.010000
4090,4,True,5,1.178257,0.010000
4091,2,True,5,1.073814,0.010000
4092,32,True,2,1.055840,0.010000
4093,40,True,5,1.128935,0.010000
4094,12,True,3,1.071419,0.010000
4095,17,True,2,1.070467,0.010000
4096,36,True,1,1.028687,0.010000
4097,32,True,2,1.055840,0.010000
4098,33,True,4,1.092254,0.010000
4099,48,True,3,1.109004,0.010000
4100,31,True,4,1.069905,0.010000
4101,35,True,5,1.106081,0.010000
4102,47,True,4,1.126014,0.010000
4103,38,True,4,1.105579,0.010000
4104,17,True,2,1.070467,0.010000
4105,2,True,5,1.073814,0.010000
4106,25,True,3,1.084093,0.010000
4107,49,True,4,1.098777,0.010000
4108,13,True,5,1.100894,0.010000
4109,39,True,8,0.945654,0.010000
4110,24,True,6,1.032766,0.010000
4111,34,True,6,1.059866,0.010000
4112,24,True,6,1.032766,0.010000
4113,44,True,4,1.095060,0.010000
4114,34,True,6,1.059866,0.010000
4115,8,True,5,1.029549,0.010000
4116,46,True,6,1.225643,0.010000
4117,13,True,5,1.100894,0.010000
4118,7,True,4,0.998982,0.010000
4119,30,True,6,1.070211,0.010000
4120,43,True,6,1.124780,0.010000
4121,8,True,5,1.029549,0.010000
4122,21,True,4,1.117678,0.010000
4123,42,True,3,1.046514,0.010000
4124,33,True,4,1.092254,0.010000
4125,18,True,5,1.050794,0.010000
4126,7,False,6,-1.259922,0.010000
4127,15,True,3,1.053862,0.010000
4128,32,True,2,1.055840,0.010000
4129,37,True,6,1.080396,0.010000
4130,41,True,6,1.147114,0.010000
4131,33,True,4,1.092254,0.010000
4132,21,True,4,1.117678,0.010000
4133,34,True,6,1.059866,0.010000
4134,3,True,5,1.154076,0.010000
4135,26,True,3,1.073613,0.010000
4136,6,True,4,1.096971,0.010000
4137,33,True,4,1.092254,0.010000
4138,30,True,6,1.070211,0.010000
4139,23,True,7,0.847845,0.010000
4140,6,True,4,1.096971,0.010000
4141,15,True,3,1.053862,0.010000
4142,47,True,4,1.126014,0.010000
4143,42,True,3,1.046514,0.010000
4144,43,True,6,1.124780,0.010000
4145,26,True,3,1.073613,0.010000
4146,10,True,3,1.063850,0.010000
4147,6,True,4,1.096971,0.010000
4148,31,True,4,1.069905,0.010000
4149,34,True,6,1.059866,0.010000
4150,16,True,3,1.071668,0.010000
4151,14,True,2,1.067718,0.010000
4152,34,True,6,1.059866,0.010000
4153,34,True,7,1.104114,0.010000
4154,29,True,6,1.079719,0.010000
4155,11,True,2,1.020729,0.010000
4156,29,True,6,1.079719,0.010000
4157,43,True,6,1.124780,0.010000
4158,32,True,2,1.055840,0.010000
4159,48,True,3,1.109004,0.010000
4160,7,True,4,0.998982,0.010000
4161,44,True,4,1.095060,0.010000
4162,46,True,6,1.225643,0.010000
4163,44,True,4,1.095060,0.010000
4164,32,True,2,1.055840,0.010000
4165,35,True,5,1.106081,0.010000
4166,26,True,3,1.073613,0.010000
4167,36,True,1,1.028687,0.010000
4168,16,True,3,1.071668,0.010000
4169,37,True,6,1.080396,0.010000
4170,40,True,5,1.128935,0.010000
4171,35,True,5,1.106081,0.010000
4172,17,True,2,1.070467,0.010000
4173,17,True,2,1.070467,0.010000
4174,45,True,11,1.018203,0.010000
4175,25,True,3,1.084093,0.010000
4176,28,True,7,0.980694,0.010000
4177,34,True,6,1.059866,0.010000
4178,28,True,4,1.113333,0.010000
4179,48,True,3,1.109004,0.010000
4180,23,True,3,1.084862,0.010000
4181,39,True,4,1.100679,0.010000
4182,5,True,4,1.094506,0.010000
4183,41,True,6,1.147114,0.010000
4184,7,True,4,0.998982,0.010000
4185,17,True,2,1.070467,0.010000
4186,12,True,3,1.071419,0.010000
4187,18,True,5,1.050794,0.010000
4188,46,True,6,1.225643,0.010000
4189,38,True,4,1.105579,0.010000
4190,26,True,3,1.073613,0.010000
4191,14,True,2,1.067718,0.010000
4192,10,True,3,1.063850,0.010000
4193,35,True,5,1.106081,0.010000
4194,24,True,6,1.032766,0.010000
4195,27,True,6,1.150846,0.010000
4196,32,True,2,1.055840,0.010000
4197,31,True,4,1.069905,0.010000
4198,9,True,3,1.123711,0.010000
4199,17,True,2,1.070467,0.010000
4200,30,True,6,1.070211,0.010000
4201,25,True,3,1.084093,0.010000
4202,1,True,4,1.096368,0.010000
4203,31,True,4,1.069905,0.010000
4204,4,True,5,1.178257,0.010000
4205,40,True,5,1.128935,0.010000
4206,13,True,5,1.100894,0.010000
4207,32,True,2,1.055840,0.010000
4208,9,True,3,1.123711,0.010000
4209,38,True,4,1.105579,0.010000
4210,12,True,3,1.071419,0.010000
4211,23,True,3,1.084862,0.010000
4212,14,True,2,1.067718,0.010000
4213,13,True,5,1.100894,0.010000
4214,37,True,6,1.080396,0.010000
4215,8,True,5,1.029549,0.010000
4216,36,True,1,1.028687,0.010000
4217,17,True,2,1.070467,0.010000
4218,6,True,4,1.096971,0.010000
4219,28,True,4,1.113333,0.010000
4220,44,True,4,1.095060,0.010000
4221,20,True,1,1.045076,0.010000
4222,4,True,5,1.178257,0.010000
4223,5,True,4,1.094506,0.010000
4224,18,True,5,1.050794,0.010000
4225,38,True,4,1.105579,0.010000
4226,31,True,4,1.069905,0.010000
4227,39,True,4,1.100679,0.010000
4228,43,True,6,1.124780,0.010000
4229,16,True,3,1.071668,0.010000
4230,34,True,6,1.059866,0.010000
4231,8,True,5,1.029549,0.010000
4232,47,True,4,1.126014,0.010000
4233,24,True,8,0.946341,0.010000
4234,7,True,4,0.998982,0.010000
4235,47,True,4,1.126014,0.010000
4236,18,True,5,1.050794,0.010000
4237,18,True,5,1.050794,0.010000
4238,48,True,3,1.109004,0.010000
4239,4,True,5,1.178257,0.010000
4240,27,True,6,1.150846,0.010000
4241,17,True,2,1.070467,0.010000
4242,43,True,6,1.124780,0.010000
4243,20,True,1,1.045076,0.010000
4244,25,True,3,1.084093,0.010000
4245,23,True,3,1.084862,0.010000
4246,21,True,4,1.117678,0.010000
4247,48,True,3,1.109004,0.010000
4248,34,True,6,1.059866,0.010000
4249,40,True,5,1.128935,0.010000
4250,29,True,6,1.079719,0.010000
4251,39,True,4,1.100679,0.010000
4252,6,True,4,1.096971,0.010000
4253,46,True,6,1.080767,0.010000
4254,34,True,6,1.059866,0.010000
4255,36,True,1,1.028687,0.010000
4256,38,True,4,1.105579,0.010000
4257,48,True,3,1.109004,0.010000
4258,18,True,5,1.050794,0.010000
4259,41,True,6,1.147114,0.010000
4260,7,True,4,0.998982,0.010000
4261,42,True,3,1.046514,0.010000
4262,4,True,5,1.178257,0.010000
4263,49,True,4,1.098777,0.010000
4264,48,True,3,1.109004,0.010000
4265,33,True,4,1.092254,0.010000
4266,25,True,3,1.084093,0.010000
4267,7,True,4,0.998982,0.010000
4268,28,True,4,1.113333,0.010000
4269,18,True,5,1.050794,0.010000
4270,3,True,5,1.154076,0.010000
4271,48,True,3,1.109004,0.010000
4272,42,True,3,1.046514,0.010000
4273,8,True,5,1.029549,0.010000
4274,32,True,2,1.055840,0.010000
4275,35,True,5,1.106081,0.010000
4276,21,True,4,1.117678,0.010000
4277,4,True,5,1.178257,0.010000
4278,1,True,4,1.096368,0.010000
4279,23,True,3,1.084862,0.010000
4280,32,True,2,1.055840,0.010000
4281,5,True,4,1.094506,0.010000
4282,36,True,1,1.028687,0.010000
4283,29,True,6,1.079719,0.010000
4284,24,True,6,1.032766,0.010000
4285,40,True,5,1.128935,0.010000
4286,20,True,1,1.045076,0.010000
4287,23,True,3,1.084862,0.010000
4288,45,True,5,1.153215,0.010000
4289,25,True,3,1.084093,0.010000
4290,16,True,3,1.071668,0.010000
4291,16,True,12,0.861009,0.010000
4292,30,True,6,1.070211,0.010000
4293,13,True,5,1.100894,0.010000
4294,24,True,6,1.032766,0.010000
4295,28,True,4,1.113333,0.010000
4296,11,True,2,1.020729,0.010000
4297,24,True,6,1.032766,0.010000
4298,39,True,4,1.100679,0.010000
4299,40,True,5,1.128935,0.010000
4300,35,True,5,1.106081,0.010000
4301,7,True,4,0.998982,0.010000
4302,41,True,6,1.147114,0.010000
4303,42,True,3,1.046514,0.010000
4304,2,True,5,1.073814,0.010000
4305,19,True,7,1.107314,0.010000
4306,29,True,6,1.079719,0.010000
4307,17,True,2,1.070467,0.010000
4308,19,True,7,1.107314,0.010000
4309,36,True,1,1.028687,0.010000
4310,30,True,6,1.070211,0.010000
4311,7,True,4,0.998982,0.010000
4312,16,True,3,1.071668,0.010000
4313,42,True,3,1.046514,0.010000
4314,28,True,4,1.113333,0.010000
4315,36,True,1,1.028687,0.010000
4316,32,True,2,1.055840,0.010000
4317,27,True,6,1.150846,0.010000
4318,25,True,3,1.084093,0.010000
4319,37,True,7,0.950974,0.010000
4320,31,True,4,1.069905,0.010000
4321,1,True,4,1.096368,0.010000
4322,4,True,5,1.178257,0.010000
4323,3,True,5,1.154076,0.010000
4324,1,True,4,1.096368,0.010000
4325,27,True,6,1.150846,0.010000
4326,13,True,5,1.100894,0.010000
4327,13,True,5,1.100894,0.010000
4328,11,True,2,1.020729,0.010000
4329,7,True,4,0.998982,0.010000
4330,39,True,4,1.100679,0.010000
4331,38,True,4,1.105579,0.010000
4332,46,True,6,1.225643,0.010000
4333,7,True,4,0.998982,0.010000
4334,12,True,3,1.071419,0.010000
4335,9,True,3,1.123711,0.010000
4336,50,True,5,1.013782,0.010000
4337,15,True,3,1.053862,0.010000
4338,50,True,4,1.127226,0.010000
4339,27,True,6,1.150846,0.010000
4340,48,True,3,1.109004,0.010000
4341,5,True,4,1.094506,0.010000
4342,50,True,4,1.127226,0.010000
4343,29,True,6,1.079719,0.010000
4344,46,True,6,1.225643,0.010000
4345,3,True,5,1.154076,0.010000
4346,13,True,5,1.100894,0.010000
4347,29,True,6,1.079719,0.010000
4348,29,True,6,1.079719,0.010000
4349,5,True,4,1.094506,0.010000
4350,48,True,3,1.109004,0.010000
4351,2,True,5,1.073814,0.010000
4352,23,True,3,1.084862,0.010000
4353,42,True,3,1.046514,0.010000
4354,32,True,2,1.055840,0.010000
4355,11,True,2,1.020729,0.010000
4356,46,True,6,1.225643,0.010000
4357,11,True,2,1.020729,0.010000
4358,43,True,6,1.124780,0.010000
4359,38,True,4,1.105579,0.010000
4360,43,True,7,1.082683,0.010000
4361,34,True,6,1.059866,0.010000
4362,29,True,6,1.079719,0.010000
4363,1,True,4,1.096368,0.010000
4364,12,True,3,1.071419,0.010000
4365,24,True,6,1.032766,0.010000
4366,22,True,5,1.131678,0.010000
4367,28,True,4,1.113333,0.010000
4368,22,True,5,1.131678,0.010000
4369,41,True,6,1.147114,0.010000
4370,26,True,3,1.073613,0.010000
4371,18,True,5,1.050794,0.010000
4372,27,True,6,1.150846,0.010000
4373,35,True,5,1.106081,0.010000
4374,35,True,5,1.106081,0.010000
4375,37,True,6,1.080396,0.010000
4376,25,True,3,1.084093,0.010000
4377,25,True,3,1.084093,0.010000
4378,19,True,7,1.107314,0.010000
4379,43,True,6,1.124780,0.010000
4380,46,True,6,1.225643,0.010000
4381,44,True,4,1.095060,0.010000
4382,46,True,6,1.225643,0.010000
4383,19,True,7,1.107314,0.010000
4384,27,True,6,1.150846,0.010000
4385,32,True,2,1.055840,0.010000
4386,19,True,7,1.107314,0.010000
4387,44,True,4,1.095060,0.010000
4388,33,True,4,1.092254,0.010000
4389,26,True,3,1.073613,0.010000
4390,49,True,4,1.098777,0.010000
4391,16,True,3,1.071668,0.010000
4392,17,True,2,1.070467,0.010000
4393,8,True,5,1.029549,0.010000
4394,24,True,6,1.032766,0.010000
4395,11,True,2,1.020729,0.010000
4396,10,True,3,1.063850,0.010000
4397,48,True,3,1.109004,0.010000
4398,32,True,2,1.055840,0.010000
4399,27,True,6,1.150846,0.010000
4400,34,True,6,1.059866,0.010000
4401,41,True,6,1.147114,0.010000
4402,46,True,6,1.225643,0.010000
4403,20,True,1,1.045076,0.010000
4404,29,True,6,1.079719,0.010000
4405,45,True,5,1.153215,0.010000
4406,43,True,6,1.124780,0.010000
4407,22,True,5,1.131678,0.010000
4408,17,True,2,1.070467,0.010000
4409,8,True,5,1.029549,0.010000
4410,22,True,5,1.131678,0.010000
4411,1,True,4,1.096368,0.010000
4412,27,True,6,1.150846,0.010000
4413,9,True,3,1.123711,0.010000
4414,49,True,4,1.098777,0.010000
4415,14,True,2,1.067718,0.010000
4416,33,True,4,1.092254,0.010000
4417,9,True,3,1.123711,0.010000
4418,14,True,2,1.067718,0.010000
4419,46,True,6,1.225643,0.010000
4420,22,True,5,1.131678,0.010000
4421,18,True,5,1.050794,0.010000
4422,20,True,1,1.045076,0.010000
4423,4,True,5,1.178257,0.010000
4424,9,True,3,1.123711,0.010000
4425,40,True,5,1.128935,0.010000
4426,26,True,5,0.981348,0.010000
4427,49,True,4,1.098777,0.010000
4428,3,True,10,1.011040,0.010000
4429,24,True,6,1.032766,0.010000
4430,27,True,6,1.150846,0.010000
4431,7,True,4,0.998982,0.010000
4432,19,True,7,1.107314,0.010000
4433,31,True,4,1.069905,0.010000
4434,36,True,1,1.028687,0.010000
4435,10,True,3,1.063850,0.010000
4436,34,True,10,0.846382,0.010000
4437,49,True,5,1.095983,0.010000
4438,26,True,3,1.073613,0.010000
4439,8,True,5,1.029549,0.010000
4440,42,True,3,1.046514,0.010000
4441,23,True,3,1.084862,0.010000
4442,17,True,2,1.070467,0.010000
4443,15,True,3,1.053862,0.010000
4444,6,True,4,1.096971,0.010000
4445,14,True,2,1.067718,0.010000
4446,23,True,3,1.084862,0.010000
4447,20,True,1,1.045076,0.010000
4448,28,True,4,1.113333,0.010000
4449,3,True,5,1.154076,0.010000
4450,43,True,6,1.124780,0.010000
4451,24,True,6,1.032766,0.010000
4452,37,True,6,1.080396,0.010000
4453,36,True,1,1.028687,0.010000
4454,29,True,6,1.079719,0.010000
4455,28,True,4,1.113333,0.010000
4456,25,True,3,1.084093,0.010000
4457,23,True,3,1.084862,0.010000
4458,23,True,3,1.084862,0.010000
4459,1,True,4,1.096368,0.010000
